,lenght,datatime,date,time,x1,x2,x3,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,x4,temperature,pressure,humidity,dt1,tr1,al1,vl1,nch1,dt2,tr2,al2,vl2,nch2,dt3,tr3,al3,vl3,nch3,dt4,tr4,al4,vl4,nch4,dt5,tr5,al5,vl5,nch5,dt6,tr6,al6,vl6,nch6,dt7,tr7,al7,vl7,nch7,dt8,tr8,al8,vl8,nch8,dt9,tr9,al9,vl9,nch9,dt10,tr10,al10,vl10,nch10,dt11,tr11,al11,vl11,nch11,dt12,tr12,al12,vl12,nch12,dt13,tr13,al13,vl13,nch13,dt14,tr14,al14,vl14,nch14,dt15,tr15,al15,vl15,nch15,m1,m2,m3,m4,m5,TotalConc,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,end
47,658,1632832840,2021-09-28,15:40:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.25,100.946,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.207046,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.969860076904297,33520.0,13335.0,4412.0,1411.0,1017.0,740.0,936.0,792.0,617.0,852.0,766.0,643.0,1303.0,418.0,76.0,0
48,658,1632834040,2021-09-28,16:00:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.433,100.946,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.268378,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.000722885131836,34952.0,13634.0,4544.0,1424.0,1061.0,778.0,918.0,870.0,669.0,842.0,785.0,648.0,1347.0,460.0,98.0,0
49,658,1632835240,2021-09-28,16:20:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.311,100.915,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.837312,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.75156021118164,29326.0,11337.0,3663.0,1119.0,847.0,642.0,775.0,681.0,569.0,751.0,654.0,599.0,1179.0,387.0,85.0,0
50,658,1632836441,2021-09-28,16:40:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.464,100.946,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.726503,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.669681549072266,29291.0,11314.0,3805.0,1086.0,845.0,657.0,833.0,722.0,606.0,749.0,681.0,578.0,1262.0,360.0,86.0,0
51,658,1632837641,2021-09-28,17:00:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.464,100.977,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.646,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.616645812988281,28714.0,11262.0,3596.0,1094.0,871.0,605.0,734.0,748.0,512.0,684.0,638.0,517.0,1208.0,390.0,70.0,0
52,658,1632838841,2021-09-28,17:20:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.952,101.008,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.371287,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.453659057617188,25269.0,9825.0,3199.0,985.0,760.0,597.0,628.0,605.0,490.0,676.0,573.0,504.0,1028.0,364.0,69.0,0
53,658,1632840040,2021-09-28,17:40:40,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.532,101.039,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.610861,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.577804565429688,29427.0,11695.0,3903.0,1240.0,914.0,657.0,788.0,747.0,592.0,760.0,690.0,580.0,1208.0,404.0,78.0,0
54,658,1632841241,2021-09-28,18:00:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.685,101.039,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.009637,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.78768539428711,35976.0,15021.0,5185.0,1586.0,1250.0,881.0,1018.0,999.0,698.0,853.0,854.0,716.0,1401.0,421.0,105.0,0
55,658,1632842441,2021-09-28,18:20:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.746,101.039,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.813634,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.662967681884766,34220.0,14254.0,4957.0,1560.0,1202.0,918.0,1050.0,939.0,715.0,858.0,810.0,703.0,1290.0,414.0,79.0,0
56,658,1632843641,2021-09-28,18:40:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.685,101.071,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,2.820214,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.659141540527344,34619.0,14434.0,5284.0,1594.0,1195.0,899.0,1084.0,981.0,766.0,955.0,869.0,768.0,1452.0,427.0,111.0,0
57,658,1632844842,2021-09-28,19:00:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.716,101.071,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.057151,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.778926849365234,38620.0,17578.0,6188.0,1771.0,1480.0,944.0,1165.0,1102.0,777.0,1014.0,926.0,754.0,1515.0,500.0,104.0,0
58,658,1632846041,2021-09-28,19:20:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.071,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.288154,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.876762390136719,43115.0,20669.0,7311.0,2219.0,1700.0,1189.0,1272.0,1151.0,871.0,1103.0,1020.0,873.0,1683.0,514.0,134.0,0
59,658,1632847241,2021-09-28,19:40:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.716,101.102,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.312692,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.905986785888672,42845.0,19991.0,6882.0,2073.0,1593.0,1074.0,1236.0,1151.0,832.0,1127.0,1010.0,807.0,1582.0,454.0,93.0,0
60,658,1632848442,2021-09-28,20:00:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.685,101.102,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.434346,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,9.981761932373047,44699.0,19939.0,6984.0,2129.0,1536.0,1074.0,1176.0,1081.0,886.0,1095.0,963.0,842.0,1586.0,492.0,89.0,0
61,658,1632849641,2021-09-28,20:20:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.746,101.102,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.648401,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.04665756225586,49641.0,21796.0,7144.0,2272.0,1711.0,1174.0,1297.0,1198.0,857.0,1106.0,997.0,887.0,1619.0,495.0,96.0,0
62,658,1632850841,2021-09-28,20:40:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.133,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.889704,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.103055953979492,54238.0,24831.0,8025.0,2392.0,1886.0,1256.0,1377.0,1235.0,905.0,1130.0,1152.0,895.0,1592.0,514.0,111.0,0
63,658,1632852041,2021-09-28,21:00:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.746,101.133,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,3.939023,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.108165740966797,56397.0,25597.0,8425.0,2462.0,1811.0,1267.0,1333.0,1158.0,914.0,1155.0,1012.0,841.0,1616.0,460.0,97.0,0
64,658,1632853242,2021-09-28,21:20:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.133,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.239479,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.189008712768555,61258.0,27683.0,8919.0,2665.0,2051.0,1369.0,1439.0,1229.0,969.0,1186.0,1051.0,861.0,1605.0,461.0,84.0,0
65,658,1632854442,2021-09-28,21:40:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.133,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.532353,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.276079177856445,64869.0,29147.0,9553.0,2737.0,2165.0,1393.0,1511.0,1328.0,993.0,1250.0,1066.0,917.0,1700.0,465.0,88.0,0
66,658,1632855641,2021-09-28,22:00:41,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.195,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.382199,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.238584518432617,61961.0,27385.0,8606.0,2621.0,2008.0,1308.0,1427.0,1291.0,960.0,1170.0,999.0,836.0,1626.0,451.0,81.0,0
67,658,1632856842,2021-09-28,22:20:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.164,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.321593,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.234664916992188,59944.0,25609.0,8016.0,2256.0,1806.0,1276.0,1362.0,1276.0,937.0,1175.0,1090.0,846.0,1619.0,477.0,96.0,0
68,658,1632858042,2021-09-28,22:40:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.746,101.195,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.503031,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.291038513183594,62476.0,26141.0,8067.0,2362.0,1787.0,1230.0,1415.0,1193.0,942.0,1179.0,1034.0,865.0,1531.0,405.0,72.0,0
69,658,1632859242,2021-09-28,23:00:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.777,101.164,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.630284,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.330223083496094,64406.0,26552.0,7987.0,2360.0,1761.0,1205.0,1397.0,1276.0,896.0,1071.0,1064.0,851.0,1594.0,380.0,95.0,0
70,658,1632860442,2021-09-28,23:20:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.746,101.195,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.740434,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.365667343139648,66095.0,26641.0,8078.0,2238.0,1780.0,1217.0,1334.0,1220.0,905.0,1114.0,961.0,793.0,1506.0,400.0,63.0,0
71,658,1632861642,2021-09-28,23:40:42,0,0,68392,1.0622252033697462e+158,0.0,2.1219957915e-314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.685,101.227,0.0,0.0,9436,1,1,1623129640,0.0,10094,1,1,1623129940,0.0,10752,1,1,1623130240,0.0,11410,1,1,1623130540,0.0,12068,1,1,1623130840,0.0,12726,1,1,1623131140,0.0,13384,1,1,1623131440,0.0,14042,1,1,1623131740,0.0,14700,1,1,1623132040,0.0,15358,1,1,1623132340,0.0,16016,1,1,1623132640,0.0,16674,1,1,1623132940,0.0,17332,1,1,1623133240,4.806492,0,0,0,1623133540,0.0,18648,1,1,1623133840,16,0,16,0,0,10.386802673339844,67366.0,26864.0,7724.0,2167.0,1702.0,1199.0,1307.0,1185.0,860.0,1141.0,1015.0,819.0,1593.0,391.0,74.0,0
